reviewer_id,title,abstract
159,Adaptive Thresholding for Image Enhancement : Hardware Approach,"Abstract—Objects are extracted from background by 
thresholding. This needs correct selection of threshold value 
as single value of threshold will not give proper separation in 
all the images. Hence adaptive threshold method is chosen.In 
this work, the threshold value is chosen automatically by 
using weight updating algorithm. Thresholding leads to 
binarization of image. This technique is mainly applicable for 
bimodal images (images which contain two dominant peaks in 
histogram).It is implemented on FPGA platform using VHDL 
language and results are presented using simulation and 
implementation on hardware which are based on fixed point 
data types and give accurate threshold value."
159,International Journal of Interdisciplinary Innovative Research & Development ( IJIIRD ) ,"ABSTRACT 
Identification will facilitate for improving quality of medicines if plant leaf is scrutinized before 
extraction process takes place. This work proposes method for precise plant identification to facilitate the 
operator with  limited domain knowledge. Medicinal plants which are used as analgesic and anti-
inflammatory, typically Neem, Datura, Aloe, Tulsi, Nirgundi, Parijat, Rui, Bel, Castor are selected for the 
study. Different classification techniques are implemented in the paper for recognition of species. SVM 
classification method achieved accuracy of 89 %  while tree classifier implemented improves accuracy with 
reduced operating time."
160,A survey of the most used MPPT methods: Conventional and advanced,Abstract not found
160,Predictive Direct Power Control of Three-Phase Pulsewidth Modulation (PWM) Rectifier Using Space-Vector Modulation (SVM),"Abstract—In this paper, we present a direct power control
(DPC) of three-phase pulsewidth modulation rectiﬁer with con-
stant switching frequency using space-vector modulation (SVM).
The developed DPC scheme is based on the predictive control strat-
egy to achieve direct control of instantaneous active and reactive
power of the converter. For this purpose, at the beginning of each
switching period, the required rectiﬁer average voltage vector al-
lowing the cancellation of active and reactive power tracking er-
rors, at the end of the switching period, is calculated by means of
predictive control algorithm in the sense of deadbeat control. The
main advantages of the proposed control, compared to the works
published in this subject, are that no need to use predeﬁned switch-
ing table and voltage vector or virtual ﬂux position, PI-based active
and reactive power control loops are not necessary and constant-
switching frequency. The proposed predictive direct power control
was tested both in simulations and experimentally and compared
with DPC using switching table. Results have proved excellent per-
formance, and verify the validity of the proposed DPC scheme,
which is much better than conventional DPC using switching
table."
160,Fuzzy-Logic-Based Switching State Selection for Direct Power Control of Three-Phase PWM Rectifier,"Abstract—This paper proposes a novel and simple direct power
control (DPC) scheme of a three-phase pulsewidth-modulated rec-
tiﬁer without the use of a predeﬁned switching table. The converter
switching state selection is based on fuzzy logic rules, using the
instantaneous active and reactive power tracking errors as fuzzy
logic variables. The basic idea of fuzzy rules synthesis is based
on the knowledge of the instantaneous variation of active and
reactive power. According to the input fuzzy variables and in a
speciﬁc moment, the best switching state of the converter is chosen
to restrict the instantaneous active and reactive power tracking
errors simultaneously, for maintaining the dc-bus voltage close to
the reference value and guarantying the unity-power-factor opera-
tion. The main advantages of the proposed DPC scheme, compared
to the classical one, are that it is not necessary to use hysteresis
comparators, and smooth control of active and reactive power is
obtained during all sectors. Finally, the developed DPC was tested
both in simulations and experimentally, and illustrative results are
presented here. Results have proven excellent performance, and
verify the validity of the proposed DPC scheme which is much
better than the classical DPC."
160,Power quality improvement using DPC controlled three-phase shunt active filter,Abstract not found
160,Advanced Fuzzy MPPT Controller for a Stand-alone PV System,"Abstract
In this paper an intelligent method of maximum power point tracking (MPPT) using fuzzy logic control for stand-alone
photovoltaic (PV) system has been presented. The PV system is composed of PV solar array, buck DC-DC converter, and MPPT
controller. Fuzzy logic controller (FLC) is easy to implement, and does not need knowledge of the exact model of the system.
Simulation results compared with those obtained by the conventional perturbation and observation (P&O) technique show the
effectiveness of the fuzzy logic controller during steady-state and varying weather conditions.
© 2014 The Authors. Published by Elsevier Ltd.
Selection and peer-review under responsibility of the Euro-Mediterranean Institute for Sustainable Development (EUMISD)."
160,Multiclass adaptive neuro-fuzzy classifier and feature selection techniques for photovoltaic array fault detection and classification,Abstract not found
160,Real-Time Genetic Algorithms-Based MPPT: Study and Comparison (Theoretical an Experimental) with Conventional Methods,"Abstract: Maximum Power Point Tracking (MPPT) methods are used in photovoltaic (PV) systems to
continually maximize the PV array output power, which strongly depends on both solar radiation and
cell temperature. The PV power oscillations around the maximum power point (MPP) resulting from
the conventional methods and complexity of the non-conventional ones are convincing reasons to
look for novel MPPT methods. This paper deals with simple Genetic Algorithms (GAs) based MPPT
method in order to improve the convergence, rapidity, and accuracy of the PV system. The proposed
method can also efﬁciently track the global MPP, which is very useful for partial shading. At ﬁrst,
a review of the algorithm is given, followed with many test examples; then, a comparison by means
Matlab/Simulink© (R2009b) is conducted between the proposed MPPT and, the popular Perturb and
Observe (PO) and Incremental Conductance (IC) techniques. The results show clearly the superiority
of the proposed controller. Indeed, with the proposed algorithm, oscillations around the MPP are
dramatically minimized, a better stability is observed and increase in the output power efﬁciency is
obtained. All these results are experimentally validated by a test bench developed at LIAS laboratory
(Poitiers University, Poitiers, France) using real PV panels and a PV emulator which allows one to
deﬁne a proﬁle insolation model. In addition, the proposed method permits one to perform the test of
linearity between the optimal current Imp (current at maximum power) and the short-circuit current
Isc, and between the optimal voltage Vmp and open-circuit voltage Voc, so the current and voltage
factors can be easily obtained with our algorithm."
160,Analysis and design of new switching table for direct power control of three-phase PWM rectifier,"Abstract— in this paper, a new switching table is 
presented for direct power control (DPC) of three-phase 
PWM rectifiers. The proposed switching table is synthesized 
by analyzing the instantaneous active and reactive power 
correction. For this reason, and based on the sign and 
magnitude of the change in instantaneous active and 
reactive power, the best converter switching state allowing 
smooth control of active and reactive power simultaneously 
during each sector is selected. The dc-bus voltage is 
maintained at the required level by controlling active power 
to be constant and equal to its reference value. The unity 
power factor (UPF) operation of the converter is achieved 
by maintaining the reactive power zero during all sectors. 
Simulation and experimental results have proven that the 
proposed DPC is much better than the classical one and 
verify the validity and performance of the presented DPC."
160,Accepted Manuscript,"Abstract 
5 
Maximum power point tracking (MPPT) is necessary to achieve an optimal exploitation of 
6 
photovoltaic (PV) system. This paper presents a novel voltage-oriented MPPT (VO-MPPT) 
7 
method, where the conventional perturb and observe (P&O) algorithm is combined with the 
8 
proposed external voltage control based on an adaptive integral derivative sliding mode 
9 
(AIDSM). It is designed with new sliding surface, in addition, the derivative and integral 
10 
terms are chosen to eliminate the overshoot during fast changes in solar irradiation and to 
11 
minimize the steady-state fluctuation. Furthermore, an adaptation mechanism is joined to 
12 
adjust the controller gains under each irradiation level. The proposed MPPT is tested and 
13 
compared 
with 
the 
most 
widely 
used 
MPPT 
methods 
by 
simulations 
using 
14 
MATLAB/SimulinkTM and real time hardware in the loop (HIL) implementation. The results 
15 
obtained with the proposed MPPT show excellent dynamic performance under fast irradiation 
16 
changes. 
17"
160,Contents lists available at ScienceDirect,Abstract not found
160,On the Design of Shunt Active Filter for ,"Abstract- Several schemes and control techniques have been 
proposed in active power filtering these last years, often assuming 
that all the components are well sized, or at least they do not 
affect the control algorithm performance. The first step in 
designing an active filter is to select suitable values. This allows to 
reduce costs and avoids a lot of control problems. This paper 
deals with design, simulation and experimentation of a Shunt 
Active Power Filter (SAPF) to improve power quality. After 
recalling and comparing some methods already published in this 
area, a design procedure of a 20 KVA SAPF is presented. 
Afterwards, the study of the impact of parameters on signals 
quality is discussed. In order to control capacitor DC voltage and 
mains current with fixed carrier PWM in d-q frame, simulated 
and experimental results are provided to prove parameters choice 
and demonstrate the effectiveness of the proposed approach.  
I."
160,doi:10.1016/j.ijepes.2008.04.009,Abstract not found
160,"An intelligent MPPT approach based on neural-network voltage estimator and fuzzy controller, applied to a stand-alone PV system","Abstract—This paper presents an intelligent maximum power 
point tracking (MPPT) method for a stand-alone photovoltaic 
(PV) system using artiﬁcial neural networks (ANN) modelling 
and a fuzzy logic controller (FLC). The ANN is trained for 
various conditions of solar irradiance and temperature to 
estimate the MPP voltage. This voltage is then used by the FLC 
as a reference voltage to generate the appropriate control signal 
for 
the 
DC-DC 
converter. 
The 
proposed 
technique 
is 
implemented in Matlab/Simulink and compared with the 
conventional method of incremental conductance (IncCond). 
Simulation results show a good performance of the ANN based  
fuzzy MPPT controller."
160,untitled,"ABSTRACT. Among the various available power filter controllers, such as IP, 
RST, and with adaptive control, the fuzzy controller, which is used to design 
controllers with complex dynamics, has been applied on three phase shunt 
Active Power Filter (APF). In our application, the fuzzy control algorithm is 
used to control the dc side capacitor voltage in order to improve the APF 
dynamics, to reduce the source current total harmonic distortion and to 
produce a high power quality. 
RÉSUME. Parmi les divers régulateurs disponibles de filtre de puissance, tels 
que l'IP, le RST, et avec commande adaptative, le régulateur flou, utilisé dans 
la conception  des contrôleurs à dynamique complexe, a été appliqué au  filtre 
actif de puissance  shunt (APF) triphasé. Dans notre application, l'algorithme  
commande floue sert à réguler la tension continue du condensateur de 
régulation dans le but d'améliorer la dynamique de l'APF, réduire la distorsion 
harmonique globale du courant de source et produire une bonne qualité de 
l'énergie."
160,Theoretical and experimental analysis of genetic algorithms based MPPT for PV systems,Abstract not found
160,"See discussions, st ats, and author pr ofiles f or this public ation at : https://www .researchgate.ne t/public ation/319237682",Abstract not found
160,Design and real time implementation of fuzzy switched controller for single phase active power filter,Abstract not found
160,Energy management and power quality enhancement in grid‐tied single‐phase PV system using modified PUC converter,"Abstract: Pack U-Cell (PUC) multi-level inverter is an attractive topology which widely investigated in the past few years for
renewable energy conversion systems. This study introduces a modified five-level packed Unit-cell converter (MPUC5) for
single-phase double stage grid-tied photovoltaic (PV) system with unity power factor. The proposed system operates as a
single-phase active power filter able to compensate reactive power generated by non-linear loads connected to the point of
common coupling, feeds the non-linear load by the generated PV power, and injects the extra power into the grid. The MPUC5
inverter has a special topology with two DC-link capacitors and six switches. One DC-link of the inverter is connected to the PV
arrays through DC/DC Cùk converter to draw the maximum power. Therefore, finite-control-set model predictive control (FCS-
MPC) for such configuration appears as a promising alternative for this inverter to work properly. Where the proposed FCS-MPC
algorithm is designed to ensure a high grid current quality, taking into consideration the issue of the capacitor voltages balancing
and the switching frequency minimisation. Both simulation results and experimental validation through real-time hardware in the
loop system prove the validity and feasibility of the proposed control scheme, regarding PV power management and quality
enhancement.
1௑"
160,A Robust Control of Two-Stage Grid-Tied PV Systems Employing Integral Sliding Mode Theory,"Abstract: This contribution considers an improved control scheme for three-phase two-stage grid-tied
photovoltaic (PV) power systems based on integral sliding mode control (ISMC) theory. The proposed
control scheme consists of maximum power point tracking (MPPT), DC-Link voltage regulation
and grid current synchronization. A modiﬁed voltage-oriented maximum power point tracking
(VO-MPPT) method based on ISMC theory is proposed for design of an enhanced MPPT under
irradiation changes. Moreover, a novel DC-Link voltage controller based on ISMC theory is proposed
to achieve good regulation of DC-Link voltage over its reference. To inject the generated PV power into
the grid with high quality, a voltage-oriented control based on space vector modulation (SVM) and
ISMC (VOC-ISMC-SVM) has been developed to control the grid current synchronization. Numerical
simulations are performed in a MATLAB/SimulinkTM (R2009b, MathWorks, Natick, MA, USA)
environment to evaluate the proposed control strategy. In comparison with conventional control
schemes, the developed control strategy provides an accurate maximum power point (MPP) tracking
with less power oscillation as well as a fast and an accurate DC-Link regulation under varying
irradiation conditions. Moreover, the transfer of the extracted power into the grid is achieved with
high quality."
160,Neuro-fuzzy classifier for fault detection and classification in photovoltaic module,"Abstract— The reliability increase of a photovoltaic (PV) 
module, thus PV systems, passes through an efficient diagnosis 
process. This can be achieved by the use of two main techniques 
such as fault detection and fault classification.  Identifying faults 
by using classification algorithms gives us a better knowledge 
about a fault nature. However, faults may have the same numeric 
signature by using conventional methods that consider only a 
presence or absence of symptoms or residues. This paper 
proposes a fault detection and classification algorithm using a 
neuro-fuzzy classifier. The faults being in concerns are relating to 
series losses, defect by-pass diode and blocking diode faults. The 
fault diagnosis based parameters are maximum power and, open-
circuit voltage deviations, that are used as defect PV system 
symptoms.  The method has been found proficient for fault 
detection   and shows good discrimination for the most frequently 
occurring PV module faults."
161,1,"Abstract 
 
The electrical grid which enables our modern way of life was conceived more than 100 years 
ago. The industrial and consumer loads and generator technologies of the past were all based 
on alternating current (AC), leading to today’s AC electrical network. However, new 
generation technologies like solar and wind power, as well as electric vehicles (EVs) and 
battery storage all use direct current (DC). Our appliances, computers, smartphones, heat-
pumps and more, as well as common industrial loads, such as variable speed drives, are also 
mostly DC based. Because of this, many converters are needed to interface generation and 
loads to the AC grid, creating inefficiency and causing compatibility problems. 
 
A more efficient and sustainable electrical grid is needed which can easily accommodate new 
renewable technologies. Conveying electrical power by DC reduces losses and lessens voltage 
drop. A partial transition of our electrical grid to DC has many technological benefits, including 
more flexible and efficient systems for generation, conveyance, storage and use, as well as 
easier integration of renewable generation and technologies such as EVs and battery storage. 
 
The electrical grid is a critical player in reducing emissions of both greenhouse gases that lead 
to climate change, and other pollutants. There is a need to quickly adapt how we produce, use, 
transport and manage energy, to minimise the impact on the environment. Changes have begun 
worldwide with initiatives to increase renewable and sustainable electricity generation, uptake 
of EVs, and electrification of industrial processes. All these reduce fossil fuel consumption and 
greenhouse gas emissions. However, further initiatives are needed to address the impact on the 
environment. Many of these initiatives will require a hybrid AC/DC grid — a system which 
integrates DC conveyance with the existing AC electrical network. 
 
The major research challenge is to determine the future architecture, topology and a transition 
pathway. As part of the government’s Strategic Science Investment Fund on Advanced Energy 
Technology Platform, the 7-year project “Architecture of the Future Low-Carbon, Resilient, 
Electrical Power System” has been awarded to address these questions and to develop 
capability to deliver the transition. This paper will describe the primary workstreams, their 
research objectives and expected outcomes. 
 
Our team comprises of researchers from the New Zealand (Universities of Canterbury, 
Auckland, AUT, Victoria, Waikato) and overseas, and dozens of overseas collaborators. 
Together, the key challenges of the future grid is tackled and technical capability is built, 
ultimately benefitting every New Zealander. 
 
 
 
 
3"
161,"EEA Conference & Exhibition 2021,","ABSTRACT
Faults in electricity distribution networks have the potential to ignite ﬁres, cause elec-
trocution, and/or damage the system itself. High-current Low-Impedance Faults (LIF) are
typically detected and mitigated via over-current, distance, directional relays, fuses, etc. In
contrast, while High Impedance Faults (HIF) are equally hazardous, they are much more
challenging to detect due to the fault current being much lower than load currents and
their time-varying and nonlinear behaviour. A solution for HIF detection will require, ﬁrstly,
the continuous observation of system current waveforms and, secondly, the development of
sophisticated pattern recognition algorithms to apply to these measurements. However, New
Zealand distribution networks are extensive and largely unmonitored beyond the substation,
and suitable HIF detection schemes are still an ongoing research challenge.
Robinson Research Institute has been developing a solution to enable widespread mon-
itoring of overhead lines in distribution networks and detecting faults. The sensing system
we have developed and are evaluating utilizes magnetic ﬁeld sensors (speciﬁcally the Giant
Magneto Resistive type), pole-mounted at a distance from the overhead lines for ease of
installation. These sensors are an attractive option compared to traditional current transformers
(CTs) due to their non-contact sensing ability, wide frequency bandwidth, low cost, miniature
size, and ease of integration with required digital componentry. Coupled with the algorithms
we have developed, these sensors allow observation of the individual overhead line currents
and detect both Low Impedance and High Impedance faults.
To date, we have built a physical test facility for power system fault analysis and the
development and evaluation of our sensing and fault detection system. We have simulated
LIF and HIF with different fault surface materials and load-switching events. From the data
collected, we have characterized the unique fault behaviour for both LIF and HIF in 400V
networks and trained a Deep Learning classiﬁer to recognize the type of fault present from
its unique signature. We have developed an outdoor pole-mountable sensing system and have
installed this in Wellington Electricity’s network for ongoing data collection and evaluation.
This paper will describe the test facility and our experience developing and implementing
the sensing system. The widest range of HIF phenomena observed was in the fault experiments
involving the tree branch. For brevity, therefore, this paper reports on the results of just these
tree-branch experiments. HIF faults on other surface materials will be reported elsewhere.
Finally, we will detail the pole-mountable sensing system installed in Wellington Electricity’s
network and the outcomes thus far.
1
I."
161,Steam-Water Relative Permeability,"ABSTRACT 
Geothermal Energy is the thermal energy derived from the 
earth's subsurface, often extracted from steam or hot water. 
It is a clean, reliable, and promising source of renewable 
energy. However, geothermal fluids brought to the surface 
through production wells contain non-condensable gases and 
minerals. These gases can reduce the heat transfer efficiency 
process in the surface plant, impacting the turbine's 
efficiency when used to generate electricity. The gases 
mainly constitute CO2. 
The paper demonstrates two process models one calculating 
the output from the turbine for similar input conditions as in 
one of the geothermal powerplant in New Zealand and the 
second calculating the change in heat transfer efficiency of 
the heat exchanger for a given concentration of gases in the 
geothermal fluid. The second process model is a cut-down 
model of the heat exchanger from the complete process 
model developed, which helps understand the loss of 
efficiency in heat transfer when geothermal fluid with 
different concentrations of gases passes through it. The heat 
exchanger is run for a range of values of the concentration of 
gases. The primary focus is on evaluating the change in heat 
transfer efficiency in the heat exchanger."
161,Exploring the Potential of Neural Networks to Predict Statistics of Solar Wind Turbulence,"Abstract  Time series data sets often have missing or corrupted entries, which need to be handled in 
subsequent data analysis. For example, in the context of space physics, calibration issues, satellite telemetry 
issues, and unexpected events can make parts of a time series unusable. This causes problems for understanding 
the dynamics of the heliosphere and space weather environment. Various approaches exist to tackle this 
problem, including mean/median imputation, linear interpolation, and autoregressive modeling. Here, we 
study the utility of artificial neural networks (ANNs) to predict statistics of sparse time series. Our focus is 
not on time series prediction but on gleaning the best possible information about the statistical behavior of the 
system. As an example application, we focus on the structure functions of turbulent time series measured in the 
solar wind. Using a data set with artificial gaps, a neural network is trained to predict second-order structure 
functions and then tested on an unseen data set to quantify its performance. A small feedforward ANN, with 
only 20 hidden neurons, can predict the large-scale fluctuation amplitudes better than mean imputation or linear 
interpolation when the percentage of missing data is high. Although they perform worse than the other methods 
when it comes to capturing both the shape and fluctuation amplitude together, their performance is better in a 
statistical sense for large fractions of missing data. Caveats regarding their utility, the optimization procedure, 
and potential future improvements are discussed.
Plain Language Summary  We explore the utility of machine learning to predict statistics of a 
turbulent system such as the solar wind, in cases involving large data gaps. It is shown that simple artificial 
neural networks (ANNs) are good at estimating large-scale features of second-order structure functions even for 
very large amounts of missing data. However, these simple ANNs are limited in estimating other features of the 
structure functions, such as inner and outer scales, and the inertial range slope. More sophisticated methods are 
required to describe such features. Developing such a method is key to improving space weather models (e.g., 
the functions that couple solar wind parameters to space weather) in the face of incomplete data.
WRENCH ET AL.
© 2022. The Authors.
This is an open access article under 
the terms of the Creative Commons 
Attribution License, which permits use, 
distribution and reproduction in any 
medium, provided the original work is 
properly cited.
Exploring the Potential of Neural Networks to Predict 
Statistics of Solar Wind Turbulence
Daniel Wrench1 
, Tulasi N. Parashar1 
, Ritesh K. Singh2 
, Marcus Frean1 
, and 
Ramesh Rayudu1 
1Victoria University of Wellington, Wellington, New Zealand, 2Department of Physical Sciences, Indian Institute of Science 
Education and Research Kolkata, Mohanpur, India
Key Points:
•	 Small neural networks are able to 
predict structure functions for sparse 
solar wind time series in a limited 
sense
•	 A network with only 20 hidden 
neurons statistically outperforms (in 
terms of MSE) simple imputation 
techniques for high (>50%) data loss
•	 More work is needed to generalize 
the model's architecture to improve 
performance and increase applicability 
to other systems
Correspondence to:
D. Wrench,
daniel.wrench@vuw.ac.nz
Citation:
Wrench, D., Parashar, T. N., Singh, R. 
K., Frean, M., & Rayudu, R. (2022). 
Exploring the potential of neural 
networks to predict statistics of solar 
wind turbulence. Space Weather, 
20, e2022SW003200. https://doi.
org/10.1029/2022SW003200
Received 19 JUN 2022
Accepted 18 AUG 2022
Author Contributions:
Conceptualization: Tulasi N. Parashar
Methodology: Daniel Wrench, Tulasi N. 
Parashar, Ritesh K. Singh, Marcus Frean
Project Administration: Tulasi N. 
Parashar
Supervision: Tulasi N. Parashar
Writing – original draft: Daniel 
Wrench, Tulasi N. Parashar, Ritesh K. 
Singh, Marcus Frean
Writing – review & editing: Daniel 
Wrench, Tulasi N. Parashar, Ritesh K. 
Singh, Marcus Frean
10.1029/2022SW003200
Special Section:
Machine Learning in 
Heliophysics
RESEARCH ARTICLE"
161,Practical framework for microgrid design,"Abstract 
Decentralized microgrid systems have provided electricity to off-grid communities, devoid of 
the necessary energy services, for a number of decades. However, in many instances 
microgrid systems have failed in delivering sustainable electricity supply. This has resulted in 
communities, primarily residing in remote or islanded areas of developing countries, having 
lower social and economic resiliency compared to the urban areas with centralized grid 
connectivity. The lack of a detailed standard framework, for cross-sectional evaluation of the 
sustainability and reliability of microgrid systems, has been identified. This chapter then 
introduces a conceptual framework to improve the design of remote microgrid systems. The 
framework comprises of modules that incorporate essential features, such as stakeholder 
engagement, sustainability aspects, energy management, and improving energy efficiency, as 
well as overall system autonomy – when undertaking the analysis and design of microgrids. 
The process, to make the framework practical, was established through the Working Group 
on Sustainable Energy Systems for Developing Communities (SESDC) of the Institute of 
Electrical and Electronics Engineers (IEEE). The outcomes when applying the framework, and 
associated process, are demonstrated with a case study in India. The outcomes show the 
contribution of the practical framework in attaining sustainable development goal number 
seven (SDG7) – enabling clean electricity access for remote communities – and supporting the 
Sustainable Energy for All initiative of the United Nations, and the Smart Village initiative of 
the IEEE – to improve the resilience of these communities."
161,Review on optimal power flow in a hybrid AC/DC distribution network,Abstract not found
161,A Sensitivity Framework to Assess the Impact of Weather on Electric Power Networks,"Abstract—This manuscript provides an analytical sensitivity
framework to assess the impacts of individual weather param-
eters on conductor temperature and to determine the weather
parameters that have greater potential to impact power networks
and hence power system studies, which can be applied to any
region around the globe. Application to weather parameter
ranges possible across all of New Zealand (NZ) shows that the
conductor temperature and hence the power network is most
sensitive to the wind speed followed by the wind angle, and
the solar irradiance, when paired with the ambient temperature.
The sensitivity analysis framework is expected to aid utilities in
assessing the region-speciﬁc impact of weather parameters on
their network and hence improving their planning, operation,
and analysis."
161,Microsoft Word - 22942-63428-1-RV_Revised.docx,"ABSTRACT. Quality education and schools have a key role to play in the sustainable development of society. Unfortunately, many 
remote communities in developing countries fail to enjoy access to quality education due to a lack of electricity, thereby interrupting 
regular school services in the villages. The main objective of the paper contributes to understanding the importance of the energy-
education accord, and aims to curb the social challenges prevailing in the villages. Specifically, the paper suggests a technical 
intervention by designing a hybrid renewable energy system for such schools. The approach is demonstrated through a case study with 
a load demand of approximately 4 kWh/d, comprising a class size of 40 students. A techno-economic evaluation of the energy system 
reveals the levelized cost of energy of the system at USD 0.22 per kWh, which may be affordable considering number of other aspects, 
outlined in this paper, to enable a larger uptake of such systems in developing countries."
161,Proceedings of,"ABSTRACT 
This work aims to illustrate a sustainable socio-techno-
economic microgrid (SSTEM) design framework based on 
locally accessible energy resources such as solar, wind, 
hydro, etc. for remote/rural electrification purposes in the 
context of developing and least developing nations. The 
proposed SSTEM framework consists of separate three sub-
design levels integrated as one all-inclusive design process. 
The 
outlined 
framework 
can 
incorporate 
several 
combinations of the available energy resources in the 
vicinity such as hydrokinetic system (HKS), photovoltaic 
(PV), small wind turbine (SWT), etc. as primary energy 
sources with pump hydro system (PHS) and battery as 
energy storage and diesel generator as a backup for 
designing the community microgrid. Many combinations of 
primary generating sources and storage systems are utilized 
in this study to determine the suitable alternative. A 
preliminary socio-techno-economic evaluation of different 
microgrid elements (energy technologies and storage 
systems) will be introduced in this first stage of the 
proposed design process using decision analysis tools based 
on a set of performance indicators. The best alternatives 
from each of the elements, i.e., renewable energy 
technologies (RETs) and energy storage systems (ESS) 
assessed on the anticipated performance indicators, will be 
obtained to be used for the next-level design process. In the 
subsequent design stage, the detailed feasibility (techno-
economic) analysis of the solutions by combining different 
elements (RETs and ESS), which are obtained after the first 
stage with diesel generator (DG) in different microgrid 
architectures will be performed with multi-objective 
optimization tool. Different sizes and costing of various 
microgrid elements in varying suitable architectures will be 
obtained after this stage. In the final stage multi-criteria 
decision making (MCDM) models will be utilized to 
determine the best possible microgrid based on suitably 
defined 
criteria 
for 
electrifying 
the 
remote 
villages/communities."
161,Solar Atlas of New Zealand from satellite imagery,"ABSTRACT
The utilisation of solar resources has become of utmost importance
for the transition of the global, carbon intensive economy. In New
Zealand the uptake of solar energy has increased substantially,
but the relative contribution to the overall energy mix is still
small. Previous research eﬀorts on the solar resource across the
country are revisited with improved satellite-modelled data from
Solargis to derive a solar atlas for the country. A comparison is
made with NIWA data, which shows that the modelled data are at
an adequate level of accuracy and improves our understanding of
the
solar
resource
at
an
appropriate
spatial
and
temporal
resolution. The solar atlas makes available a commercial satellite
data source and informs further investigations into how solar can,
and will, play a more meaningful role in our transition to a low
carbon future.
ARTICLE HISTORY
Received 15 January 2020
Accepted 28 April 2020"
161,Reinjection as a solution to greenhouse gas,"Abstract—The purpose of this paper is to discuss emissions
from geothermal power plants in New Zealand. Geothermal
energy has been considered as a clean and sustainable source
of energy. However, the geothermal ﬂuid also contains the
greenhouse gases which are emitted to the atmosphere after
the electricity generation process. Releasing the gases to the
environment after the electricity generation process is neither
environmentally suitable and may not be economically feasible
if the price of carbon increases. These emissions have become
an issue of major concern with the draft advice of the climate
change commission recommending that high emitting power
stations be closed by 2030. Reinjection of the ﬂuid and the
gases back to the reservoir or using CO2 for industrial and
agriculture purpose seems to be a viable solution towards
achieving a zero-carbon emission target. Reinjection of separated
brine is routinely carried out and plays an important role in
the geothermal system as it provides pressure support which
acts as a barrier to cold water recharge to the reservoir and
reduces environmental impacts by deposing water back to the
reservoir. Though reinjection provides a feasible solution to the
water disposal problem, it can also harm to the reservoir by
creating problem such as thermal breakthrough. Therefore, we
need well planned and modelled strategies for reinjection systems,
that are site-speciﬁc as the geologic setting differs from site to
site. This paper will provide a qualitative understanding of the
various reinjection strategies in New Zealand and the response
of the geothermal system to those strategies. If the CO2 gas from
a geothermal power plant is reinjected into the reservoir there
may be impacts on surface features which may impact economic
and cultural factors. This work will outline a study that will
be undertaken to optimize the strategy for reinjecting CO2 gas
into a geothermal reservoir. The optimization will consider the
impacts on power generation, surface features and other factors."
161,A comprehensive review of energy extraction from low-temperature geothermal resources in hydrocarbon fields,Abstract not found
161,Weather-Dependent AC Power Flow Algorithms,"Abstract—The weather-dependent power ﬂow (WDPF) algo-
rithm performs more accurate power ﬂow analysis (PFA) due
to the utilisation of the heat balance model of conductors. It is
explicitly parameterised in terms of typically available measured
weather parameters (ambient temperature, solar irradiance,
wind speed, and wind angle) and performs more accurate (PFA)
due to the utilisation of the heat balance model of conductors.
It is presented in rectangular form in the extant literature. The
WDPF algorithm accurately estimates the branch resistances, the
system states (current and voltages), the power losses, the branch
ﬂows, and the branch loadings via PFA. In this manuscript, we
propose and investigate a group of weather-dependent AC power
ﬂow algorithms. Namely, the partially decoupled WDPF, the
fast decoupled WDPF, and the sequential WDPF algorithm. In
addition, we also present the derivation of the WDPF algorithm in
polar form. An analysis of the convergence characteristic and the
computational complexity of the proposed algorithms is presented
via extensive simulations."
161,Investigation of the Impact of Weather on Multi-machine Transient Stability Analysis,"Abstract—Transient stability analysis (TSA) deals with instabil-
ity due to large disturbances in the power system. Traditionally,
TSA is performed by time-consuming time-domain simulations
based on simpliﬁed assumptions that do not model the weather-
dependent characteristics. However, weather affects power ﬂow
analysis (PFA). Therefore, an impact of weather on TSA is
anticipated. In this manuscript, the weather-dependent impacts
are fully modelled and considered for TSA of multi-machine
systems. Consequently, impact of weather on transient stability
of a multi-machine system is investigated by considering real
weather data. The inﬂuence of weather on TSA of transmission
and distribution networks by performing time-domain fault
simulations are carried out to demonstrate clearly that varying
weather conditions impact the machine rotor angles and critical
fault clearing times, causing these to vary with the weather,
unlike conventional multi-machine transient stability analysis
(MMTSA). It is also demonstrated that consideration of weather
for TSA is more suitable for distribution networks having high
R/X ratios and lower inertia."
